bod,wl,abs
2,660,0.003
2,661,0.004
2,662,0.004
2,663,0.004
2,664,0.003
2,665,0.003
2,666,0.005
2,667,0.006
2,668,0.005
2,669,0.002
2,670,0.001
2,671,0.001
2,672,0.002
2,673,0
2,674,0
2,675,0.001
2,676,0.001
2,677,0.003
2,678,0.004
2,679,0.004
2,680,0.003
2,681,0.002
2,682,0.002
2,683,0.002
2,684,0.002
2,685,0.001
2,686,0.001
2,687,0.003
2,688,0.004
2,689,0.002
2,690,-0.001
2,691,0
2,692,0.002
2,693,0.003
2,694,0.003
2,695,0.004
2,696,0.005
2,697,0.004
2,698,0.002
2,699,0.002
2,700,0.002
2,701,0.003
2,702,0.002
2,703,0.003
2,704,0.003
2,705,0.003
2,706,0.001
2,707,0
2,708,0.001
2,709,0.002
2,710,0.003
2,711,0.002
2,712,0
2,713,-0.001
2,714,-0.001
2,715,-0.002
2,716,0
2,717,0.001
2,718,0.001
2,719,-0.001
2,720,0
2,721,0.001
2,722,0.002
2,723,0.002
2,724,0.003
2,725,0.001
2,726,-0.002
2,727,-0.002
2,728,0.001
2,729,0.002
2,730,0.002
2,731,0.002
2,732,0.002
2,733,0
2,734,0
2,735,0
2,736,0.001
2,737,0.002
2,738,0.003
2,739,0
2,740,0
2,741,0.001
2,742,0.001
2,743,-0.001
2,744,-0.001
2,745,0.001
2,746,0.004
2,747,0.006
2,748,0.007
2,749,0.004
2,750,0
2,751,-0.002
2,752,-0.001
2,753,0
2,754,0.002
2,755,0.001
2,756,-0.001
2,757,-0.003
2,758,-0.001
2,759,0.001
2,760,-0.001
2,761,-0.003
2,762,-0.002
2,763,-0.001
2,764,0.001
2,765,0
2,766,0.001
2,767,0.001
2,768,0.001
2,769,-0.001
2,770,-0.001
2,771,0.001
2,772,0.003
2,773,0.002
2,774,0.002
2,775,0.001
2,776,0.003
2,777,0.005
2,778,0.004
2,779,0.003
2,780,0.001
2,781,0
2,782,0.001
2,783,0.002
2,784,-0.002
2,785,-0.005
2,786,-0.002
2,787,-0.001
2,788,0
2,789,-0.003
2,790,-0.003
2,791,-0.003
2,792,0.001
2,793,0.002
2,794,0.003
2,795,0.004
2,796,0.004
2,797,0.004
2,798,0.002
2,799,0.002
2,800,0
2,801,0
2,802,0.002
2,803,0.004
2,804,0.001
2,805,0.006
2,806,0.005
2,807,0.004
2,808,0.001
2,809,0.003
2,810,-0.001
2,811,-0.004
2,812,-0.004
2,813,-0.008
2,814,0.001
2,815,0.007
2,816,0.011
2,817,0.007
2,818,0.005
2,819,-0.002
2,820,-0.009
2,821,-0.009
2,822,-0.005
2,823,-0.001
2,824,-0.001
2,825,-0.001
2,826,-0.001
2,827,0
2,828,0
2,829,0.001
2,830,0
2,831,0
2,832,-0.001
2,833,0.001
2,834,0
2,835,0.001
2,836,-0.001
2,837,0
2,838,0.002
2,839,-0.002
2,840,-0.008
3,190,0.389
3,191,0.334
3,192,0.173
3,193,0.054
3,194,-0.111
3,195,0.053
3,196,0.025
3,197,-0.099
3,198,-0.335
3,199,-0.163
3,200,0.111
3,201,0.182
3,202,-0.033
3,203,-0.382
3,204,-0.045
3,205,0.26
3,206,-0.083
3,207,-0.487
3,208,-0.844
3,209,-0.36
3,210,0.1
3,211,0.011
3,212,-0.02
3,213,-0.352
3,214,-0.195
3,215,0.07
3,216,0.077
3,217,0.298
3,218,0.175
3,219,0.228
3,220,0.309
3,221,0.29
3,222,0.276
3,223,0.272
3,224,0.268
3,225,0.292
3,226,0.305
3,227,0.305
3,228,0.305
3,229,0.301
3,230,0.297
3,231,0.288
3,232,0.281
3,233,0.274
3,234,0.269
3,235,0.268
3,236,0.265
3,237,0.264
3,238,0.259
3,239,0.256
3,240,0.252
3,241,0.249
3,242,0.248
3,243,0.244
3,244,0.241
3,245,0.239
3,246,0.239
3,247,0.238
3,248,0.236
3,249,0.233
3,250,0.231
3,251,0.23
3,252,0.227
3,253,0.225
3,254,0.223
3,255,0.222
3,256,0.22
3,257,0.219
3,258,0.219
3,259,0.219
3,260,0.219
3,261,0.215
3,262,0.212
3,263,0.21
3,264,0.208
3,265,0.207
3,266,0.206
3,267,0.205
3,268,0.204
3,269,0.201
3,270,0.2
3,271,0.199
3,272,0.196
3,273,0.194
3,274,0.191
3,275,0.19
3,276,0.189
3,277,0.188
3,278,0.186
3,279,0.184
3,280,0.183
3,281,0.18
3,282,0.178
3,283,0.175
3,284,0.173
3,285,0.171
3,286,0.169
3,287,0.166
3,288,0.164
3,289,0.163
3,290,0.161
3,291,0.16
3,292,0.157
3,293,0.156
3,294,0.154
3,295,0.153
3,296,0.152
3,297,0.15
3,298,0.148
3,299,0.145
3,300,0.143
3,301,0.141
3,302,0.139
3,303,0.137
3,304,0.135
3,305,0.134
3,306,0.133
3,307,0.132
3,308,0.13
3,309,0.128
3,310,0.127
3,311,0.124
3,312,0.122
3,313,0.121
3,314,0.12
3,315,0.119
3,316,0.118
3,317,0.116
3,318,0.115
3,319,0.114
3,320,0.112
3,321,0.111
3,322,0.109
3,323,0.109
3,324,0.108
3,325,0.106
3,326,0.105
3,327,0.104
3,328,0.103
3,329,0.101
3,330,0.099
3,331,0.097
3,332,0.096
3,333,0.095
3,334,0.094
3,335,0.092
3,336,0.09
3,337,0.09
3,338,0.09
3,339,0.089
3,340,0.087
3,341,0.085
3,342,0.085
3,343,0.085
3,344,0.084
3,345,0.083
3,346,0.081
3,347,0.081
3,348,0.08
3,349,0.08
3,350,0.078
3,351,0.077
3,352,0.076
3,353,0.076
3,354,0.074
3,355,0.072
3,356,0.072
3,357,0.072
3,358,0.072
3,359,0.071
3,360,0.07
3,361,0.07
3,362,0.069
3,363,0.067
3,364,0.065
3,365,0.065
3,366,0.065
3,367,0.066
3,368,0.064
3,369,0.063
3,370,0.062
3,371,0.062
3,372,0.061
3,373,0.06
3,374,0.06
3,375,0.058
3,376,0.058
3,377,0.056
3,378,0.055
3,379,0.054
3,380,0.054
3,381,0.054
3,382,0.053
3,383,0.053
3,384,0.052
3,385,0.051
3,386,0.052
3,387,0.052
3,388,0.051
3,389,0.05
3,390,0.049
3,391,0.05
3,392,0.051
3,393,0.051
3,394,0.05
3,395,0.048
3,396,0.047
3,397,0.046
3,398,0.044
3,399,0.043
3,400,0.043
3,401,0.043
3,402,0.044
3,403,0.044
3,404,0.044
3,405,0.045
3,406,0.045
3,407,0.044
3,408,0.044
3,409,0.044
3,410,0.043
3,411,0.042
3,412,0.041
3,413,0.04
3,414,0.04
3,415,0.04
3,416,0.04
3,417,0.039
3,418,0.038
3,419,0.037
3,420,0.036
3,421,0.035
3,422,0.035
3,423,0.034
3,424,0.034
3,425,0.034
3,426,0.034
3,427,0.034
3,428,0.033
3,429,0.032
3,430,0.032
3,431,0.032
3,432,0.032
3,433,0.033
3,434,0.033
3,435,0.032
3,436,0.032
3,437,0.031
3,438,0.031
3,439,0.031
3,440,0.03
3,441,0.029
3,442,0.029
3,443,0.029
3,444,0.029
3,445,0.028
3,446,0.028
3,447,0.028
3,448,0.027
3,449,0.027
3,450,0.026
3,451,0.026
3,452,0.025
3,453,0.024
3,454,0.025
3,455,0.025
3,456,0.025
3,457,0.024
3,458,0.024
3,459,0.024
3,460,0.023
3,461,0.024
3,462,0.025
3,463,0.025
3,464,0.024
3,465,0.022
3,466,0.022
3,467,0.022
3,468,0.022
3,469,0.022
3,470,0.02
3,471,0.019
3,472,0.02
3,473,0.021
3,474,0.022
3,475,0.021
3,476,0.02
3,477,0.02
3,478,0.02
3,479,0.019
3,480,0.018
3,481,0.017
3,482,0.018
3,483,0.019
3,484,0.02
3,485,0.019
3,486,0.018
3,487,0.017
3,488,0.018
3,489,0.018
3,490,0.018
3,491,0.017
3,492,0.017
3,493,0.018
3,494,0.018
3,495,0.018
3,496,0.018
3,497,0.018
3,498,0.018
3,499,0.018
3,500,0.018
3,501,0.018
3,502,0.016
3,503,0.016
3,504,0.017
3,505,0.017
3,506,0.015
3,507,0.013
3,508,0.014
3,509,0.016
3,510,0.017
3,511,0.016
3,512,0.015
3,513,0.015
3,514,0.016
3,515,0.015
3,516,0.014
3,517,0.013
3,518,0.013
3,519,0.014
3,520,0.015
3,521,0.015
3,522,0.014
3,523,0.013
3,524,0.013
3,525,0.014
3,526,0.013
3,527,0.012
3,528,0.012
3,529,0.012
3,530,0.013
3,531,0.013
3,532,0.013
3,533,0.013
3,534,0.013
3,535,0.012
3,536,0.012
3,537,0.012
3,538,0.012
3,539,0.012
3,540,0.012
3,541,0.012
3,542,0.012
3,543,0.012
3,544,0.011
3,545,0.01
3,546,0.009
3,547,0.009
3,548,0.01
3,549,0.01
3,550,0.01
3,551,0.01
3,552,0.01
3,553,0.011
3,554,0.01
3,555,0.01
3,556,0.011
3,557,0.01
3,558,0.009
3,559,0.007
3,560,0.009
3,561,0.009
3,562,0.009
3,563,0.008
3,564,0.007
3,565,0.007
3,566,0.008
3,567,0.01
3,568,0.009
3,569,0.008
3,570,0.009
3,571,0.009
3,572,0.008
3,573,0.007
3,574,0.006
3,575,0.007
3,576,0.007
3,577,0.007
3,578,0.006
3,579,0.006
3,580,0.007
3,581,0.006
3,582,0.007
3,583,0.008
3,584,0.009
3,585,0.01
3,586,0.009
3,587,0.007
3,588,0.005
3,589,0.006
3,590,0.007
3,591,0.008
3,592,0.007
3,593,0.007
3,594,0.007
3,595,0.008
3,596,0.008
3,597,0.008
3,598,0.006
3,599,0.005
3,600,0.007
3,601,0.008
3,602,0.007
3,603,0.006
3,604,0.008
3,605,0.007
3,606,0.005
3,607,0.005
3,608,0.005
3,609,0.006
3,610,0.005
3,611,0.007
3,612,0.007
3,613,0.007
3,614,0.005
3,615,0.006
3,616,0.005
3,617,0.005
3,618,0.005
3,619,0.006
3,620,0.005
